80,itd,cocktail_wav48_itd/4_distractors/p277/p277_033.wav,909692,mr ferguson became a minister after seven years as a journalist,admisister after seven years as a journalist,6.198883056640625e-06
81,itd,cocktail_wav48_itd/0_distractors/p279/p279_128.wav,582700,child abuse is a dreadful thing,child abuse is a dreadful thing,1.0013580322265625e-05
82,itd,cocktail_wav48_itd/6_distractors/p283/p283_052.wav,1139564,i would say the position is open,green frog for the kids ,7.867813110351562e-06
83,hrtf,cocktail_wav48_hrtf/4_distractors/p237/p237_201.wav,1123196,the modern approach will also be reflected in the terms of address,every level he diluted is ,6.198883056640625e-06
84,ild,cocktail_wav48_ild/1_distractors/p286/p286_336.wav,820084,and he goes with it,its called the supreme court for a reason,5.9604644775390625e-06
85,ild,cocktail_wav48_ild/3_distractors/p302/p302_230.wav,729220,survival is our aim,survival is our aim,8.106231689453125e-06
86,itd,cocktail_wav48_itd/1_distractors/p277/p277_377.wav,647856,i didn_t know that i had a court appearance on wednesday,I didnt know I had to call humans on wednesday ,5.9604644775390625e-06
87,ild,cocktail_wav48_ild/1_distractors/p306/p306_157.wav,934904,you might even have seen him,you might even have seen him,6.198883056640625e-06
88,hrtf,cocktail_wav48_hrtf/1_distractors/p229/p229_260.wav,836608,that_s what made the difference and set the pattern of the match,that's what made the difference and set the pattern of the match,6.9141387939453125e-06
89,ild,cocktail_wav48_ild/2_distractors/p286/p286_400.wav,934452,a review is under way,"we're just a family working hard, working seven day a week",7.867813110351562e-06
90,ild,cocktail_wav48_ild/0_distractors/p306/p306_248.wav,1335948,however bbc scotland was not interested in his work,"however, bbc Scottland was that intrusive in its work",5.7220458984375e-06
91,ild,cocktail_wav48_ild/4_distractors/p302/p302_171.wav,868996,there is no date on this document,there is no date on this document ,5.7220458984375e-06
92,hrtf,cocktail_wav48_hrtf/0_distractors/p237/p237_284.wav,1139168,perhaps it_s because i haven_t finished the first two races,perhapse it's because I havent finished the first two races ,7.867813110351562e-06
93,ild,cocktail_wav48_ild/4_distractors/p306/p306_120.wav,1221248,however it very nearly all went wrong,"it barely, nearly al went wrong",8.106231689453125e-06
94,itd,cocktail_wav48_itd/0_distractors/p279/p279_198.wav,623480,our strategy is straightforward,a strategy is straight forward,6.198883056640625e-06
95,ild,cocktail_wav48_ild/3_distractors/p306/p306_099.wav,1139248,they are therefore not in favour of dispersal of sex offenders,"ther are, therefore, not in favor of dispersal of sex offenders ",6.9141387939453125e-06
96,itd,cocktail_wav48_itd/6_distractors/p283/p283_398.wav,1426256,theatre is not a museum,"beyone his reach, his friends say he is looking for the pot of gold at the end of the rainbow",7.867813110351562e-06
97,hrtf,cocktail_wav48_hrtf/5_distractors/p225/p225_179.wav,1815396,they know no other way,one showing mainly red or yellow with little or no green or blue,5.9604644775390625e-06
98,itd,cocktail_wav48_itd/4_distractors/p274/p274_300.wav,811160,the palace said the queen was deeply saddened,we have to offer value form,7.867813110351562e-06
99,hrtf,cocktail_wav48_hrtf/2_distractors/p225/p225_365.wav,705280,you did not see it,he expected a conclusion by next thursday,5.9604644775390625e-06
100,ild,cocktail_wav48_ild/6_distractors/p306/p306_204.wav,868640,donald was a man with many friends,it feels like having children,6.9141387939453125e-06
101,ild,cocktail_wav48_ild/3_distractors/p304/p304_356.wav,1098796,he has something in common with the wallabies,they're just different,6.9141387939453125e-06
