39,ild,cocktail_wav48_ild/6_distractors/p302/p302_308.wav,835756,the list is too long for this piece,lived to long for peace,6.9141387939453125e-06
40,ild,cocktail_wav48_ild/2_distractors/p304/p304_079.wav,647328,could it be,could it be,6.198883056640625e-06
41,ild,cocktail_wav48_ild/0_distractors/p302/p302_202.wav,795396,i_ve never been limited on drugs,I have never been limited on drugs,1.5974044799804688e-05
42,itd,cocktail_wav48_itd/6_distractors/p283/p283_047.wav,1008340,the whole of southern africa is in the grip of aids,group of eights,1.5974044799804688e-05
43,ild,cocktail_wav48_ild/4_distractors/p302/p302_279.wav,1048840,scottish women appear at eden court inverness tonight,scotish woman appeared in court in redevishenite,5.9604644775390625e-06
44,hrtf,cocktail_wav48_hrtf/6_distractors/p274/p274_407.wav,1229484,nobody will be forced to work,its been hard to get to work,5.7220458984375e-06
45,ild,cocktail_wav48_ild/5_distractors/p302/p302_006.wav,1253912,when the sunlight strikes raindrops in the air they act as a prism and form a rainbow,when son strickes raindrops in the air they act as a prism and form a rainbow,6.9141387939453125e-06
46,itd,cocktail_wav48_itd/0_distractors/p277/p277_420.wav,435160,there_s been a mistake,there has been a mistake,1.5974044799804688e-05
47,itd,cocktail_wav48_itd/5_distractors/p277/p277_252.wav,901212,george w bush the us president condemned the attacks,the US president condemmed the attacks,5.9604644775390625e-06
48,hrtf,cocktail_wav48_hrtf/3_distractors/p274/p274_416.wav,1049508,a ceasefire is a ceasefire is a ceasefire,"a cease fire, is a cease fire, is a cease fire",6.9141387939453125e-06
49,itd,cocktail_wav48_itd/2_distractors/p302/p302_067.wav,779284,treatment is not an issue with these people,I am so angry,9.059906005859375e-06
50,hrtf,cocktail_wav48_hrtf/5_distractors/p274/p274_012.wav,958724,throughout the centuries people have explained the rainbows in various ways,we have explained the rainbows in various ways,5.9604644775390625e-06
51,ild,cocktail_wav48_ild/3_distractors/p304/p304_102.wav,713384,there you were just a body,ther you were just a boy,6.198883056640625e-06
52,itd,cocktail_wav48_itd/5_distractors/p279/p279_018.wav,1221248,aristotle thought that the rainbow was caused by reflection of the sun_s rays by the rain,Aristotle though the the rainbow aws caused by the reflection of the suns rays in the rain,6.9141387939453125e-06
53,hrtf,cocktail_wav48_hrtf/2_distractors/p229/p229_253.wav,803624,it is clear that we must learn the lessons from this outbreak,this is a sentence,7.3909759521484375e-06
54,ild,cocktail_wav48_ild/2_distractors/p302/p302_238.wav,729364,his silence on the issue is interesting,the silence on the issue was interesting,7.867813110351562e-06
55,hrtf,cocktail_wav48_hrtf/4_distractors/p229/p229_052.wav,753880,the whole of southern africa is in the grip of aids,i should think so to,1.71661376953125e-05
56,ild,cocktail_wav48_ild/5_distractors/p306/p306_205.wav,959316,we played them off the pitch,the grades were average,5.9604644775390625e-06
57,hrtf,cocktail_wav48_hrtf/6_distractors/p225/p225_319.wav,786536,there_s still a bit to go,syllabate goat,7.867813110351562e-06
58,itd,cocktail_wav48_itd/4_distractors/p279/p279_268.wav,819948,it_s very nice,he was very nice,6.9141387939453125e-06
59,hrtf,cocktail_wav48_hrtf/0_distractors/p237/p237_288.wav,336144,you know the type,you know the type,6.9141387939453125e-06
60,itd,cocktail_wav48_itd/2_distractors/p302/p302_001.wav,738112,please call stella,please call stella,5.0067901611328125e-06
61,itd,cocktail_wav48_itd/5_distractors/p283/p283_350.wav,1286812,they come to enjoy themselves,we have come to enjoy ourselve,6.198883056640625e-06
62,hrtf,cocktail_wav48_hrtf/0_distractors/p274/p274_176.wav,500596,says the duke of york,says the Duke of York,5.9604644775390625e-06
63,ild,cocktail_wav48_ild/1_distractors/p286/p286_260.wav,721460,employees are entitled to follow their contract to the letter,employees are entitled to follow their contract to the letter,5.9604644775390625e-06
64,itd,cocktail_wav48_itd/0_distractors/p277/p277_283.wav,435160,who did the recruiting,who did the recruting,6.198883056640625e-06
65,itd,cocktail_wav48_itd/3_distractors/p286/p286_065.wav,1033180,until recently she worked as a recruitment consultant in london,untl recently she worked as a recruitment assitent in london,1.5974044799804688e-05
66,hrtf,cocktail_wav48_hrtf/4_distractors/p237/p237_060.wav,1278884,new york is expected to come to a standstill,we must get off the state,6.9141387939453125e-06
67,hrtf,cocktail_wav48_hrtf/2_distractors/p277/p277_418.wav,901640,it is legally binding,it is legally binding,6.9141387939453125e-06
68,itd,cocktail_wav48_itd/6_distractors/p279/p279_186.wav,1565732,it_s a portrait of glasgow not the portrait,it is what was in the portrait,5.9604644775390625e-06
69,itd,cocktail_wav48_itd/5_distractors/p283/p283_029.wav,959104,because we do not need it,i did not mean that,6.9141387939453125e-06
70,ild,cocktail_wav48_ild/0_distractors/p286/p286_334.wav,737440,urgent action is needed to tackle this crisis,urgent action is needed to tackel this crisis,7.152557373046875e-06
71,itd,cocktail_wav48_itd/3_distractors/p286/p286_218.wav,901508,indeed he sees a shortage of skilled workers on the horizon,indeed he sees a shortage of skilled workers on the horizan,8.106231689453125e-06
72,itd,cocktail_wav48_itd/0_distractors/p283/p283_198.wav,721332,if that_s the case he will struggle,if that is the case he will struggle,8.106231689453125e-06
73,itd,cocktail_wav48_itd/5_distractors/p283/p283_038.wav,819856,you must always attempt to raise the bar,we must always atempt to raise the bar,7.867813110351562e-06
74,ild,cocktail_wav48_ild/3_distractors/p306/p306_302.wav,1286812,it had not been a terribly inspiring end either,it had not been an entirely inspiring end either,8.106231689453125e-06
75,itd,cocktail_wav48_itd/6_distractors/p283/p283_295.wav,598972,we accept the new rules,we accept the new rules,6.9141387939453125e-06
76,ild,cocktail_wav48_ild/6_distractors/p304/p304_289.wav,819956,what are the barriers,where are the ferries,1.5974044799804688e-05
77,ild,cocktail_wav48_ild/2_distractors/p306/p306_331.wav,1049444,however within five minutes they were able to celebrate,"however, within five minutes they were able to celebrate",6.9141387939453125e-06
78,itd,cocktail_wav48_itd/3_distractors/p283/p283_353.wav,1221520,and he goes with it,we were able,5.9604644775390625e-06
79,ild,cocktail_wav48_ild/0_distractors/p304/p304_043.wav,885704,for these people the ruling is very welcome,for these people the ruling is very welcome,7.152557373046875e-06
80,hrtf,cocktail_wav48_hrtf/0_distractors/p277/p277_076.wav,459428,sounds like the sixth sense,sounds like the sixth sense,5.9604644775390625e-06
81,hrtf,cocktail_wav48_hrtf/6_distractors/p277/p277_245.wav,967564,however it is understood that offers of further payments are unlikely,however it is understood that the offers theat deffer the payments are unlikely,6.198883056640625e-06
82,itd,cocktail_wav48_itd/1_distractors/p279/p279_148.wav,795128,they did very well,they did very well,7.152557373046875e-06
83,itd,cocktail_wav48_itd/4_distractors/p283/p283_264.wav,1514152,she claimed the day was for young people,she came to the game but,2.384185791015625e-05
84,hrtf,cocktail_wav48_hrtf/2_distractors/p277/p277_400.wav,623160,but in fact the reverse is true,the factor of the verse is true,1.5974044799804688e-05
85,ild,cocktail_wav48_ild/4_distractors/p302/p302_117.wav,778572,i want to play at the highest level,I want to play the highst level,6.198883056640625e-06
86,ild,cocktail_wav48_ild/6_distractors/p306/p306_059.wav,1016520,he was taken ill in december last year,it was sticking out in december last year,1.52587890625e-05
87,hrtf,cocktail_wav48_hrtf/6_distractors/p274/p274_213.wav,1114328,it_s easy to be negative about these things,the tumour was never cancerous,5.9604644775390625e-06
88,hrtf,cocktail_wav48_hrtf/3_distractors/p237/p237_112.wav,958584,who would be right,the is no integrety isnt it,5.245208740234375e-06
89,ild,cocktail_wav48_ild/3_distractors/p302/p302_227.wav,1089936,plays in dark blue,plays in dark blue,8.106231689453125e-06
90,itd,cocktail_wav48_itd/2_distractors/p283/p283_175.wav,959532,this year this month will be special for torrance,the series this month is on special returns,5.7220458984375e-06
91,itd,cocktail_wav48_itd/6_distractors/p279/p279_365.wav,1360320,there is no signature,where did you put it,7.152557373046875e-06
92,ild,cocktail_wav48_ild/5_distractors/p286/p286_247.wav,975112,a small number of new jobs will also be created,a small number of new jobs will also be created,1.5735626220703125e-05
93,itd,cocktail_wav48_itd/3_distractors/p283/p283_432.wav,574104,he is on the wrong side,he is on the worng site,1.621246337890625e-05
94,hrtf,cocktail_wav48_hrtf/2_distractors/p229/p229_364.wav,590308,it was fit for royalty,tell it to royalty,9.059906005859375e-06
95,ild,cocktail_wav48_ild/0_distractors/p283/p283_240.wav,721284,i rejected the idea of a separate residence,i regected the idea of a seprarate residence,6.9141387939453125e-06
96,itd,cocktail_wav48_itd/6_distractors/p279/p279_248.wav,1286264,he_s a lovely young man,our destiny is in our hands,1.52587890625e-05
97,ild,cocktail_wav48_ild/1_distractors/p286/p286_220.wav,934364,the early physical reports were clear,the early fiscal reports were clear,6.198883056640625e-06
98,hrtf,cocktail_wav48_hrtf/3_distractors/p277/p277_075.wav,983964,there was an email,there was an email,8.106231689453125e-06
99,itd,cocktail_wav48_itd/0_distractors/p277/p277_219.wav,533152,at the time he was a living legend,at the time he was a living legend,6.198883056640625e-06
100,hrtf,cocktail_wav48_hrtf/1_distractors/p277/p277_201.wav,737356,this gives a financial incentive to switch,that gives us a financial insentive to switch,7.152557373046875e-06
101,itd,cocktail_wav48_itd/4_distractors/p274/p274_361.wav,869180,it has to solve the nuclear waste disposal problem,but it has to solve the nulear waste diposal problem,6.9141387939453125e-06
