32,hrtf,cocktail_wav48_hrtf/6_distractors/p277/p277_109.wav,1385388,children should be given the same amount of rights as adults,surviving markets by another manager?,5.0067901611328125e-06
33,ild,cocktail_wav48_ild/1_distractors/p304/p304_216.wav,1016396,the position on the euro remains unchanged,the position on the euro remains unchanged,6.198883056640625e-06
34,itd,cocktail_wav48_itd/3_distractors/p277/p277_323.wav,844724,i would be quite happy for the money to be given back,he is slightly confused,7.3909759521484375e-06
35,ild,cocktail_wav48_ild/4_distractors/p302/p302_054.wav,902148,it is a serious offence of reckless conduct,i was fighting for my life,5.9604644775390625e-06
36,hrtf,cocktail_wav48_hrtf/1_distractors/p237/p237_017.wav,1065512,others have tried to explain the phenomenon physically,we work on the same lever,6.9141387939453125e-06
37,hrtf,cocktail_wav48_hrtf/5_distractors/p229/p229_292.wav,1319744,we have other options,my dad was a welder?,6.9141387939453125e-06
38,ild,cocktail_wav48_ild/5_distractors/p279/p279_239.wav,959408,you take a risk,the affects were not all bad,6.9141387939453125e-06
39,ild,cocktail_wav48_ild/2_distractors/p306/p306_247.wav,1057404,the performance for this listener didn_t come off,one of the job loses where only the begining,1.5020370483398438e-05
40,hrtf,cocktail_wav48_hrtf/5_distractors/p237/p237_263.wav,1507852,they are different types,i was astonished when we met,5.9604644775390625e-06
41,itd,cocktail_wav48_itd/2_distractors/p277/p277_266.wav,844756,the decision was announced at its annual conference in dunfermline,the message was given at the annual confrence in mount vernon,1.5020370483398438e-05
42,ild,cocktail_wav48_ild/6_distractors/p306/p306_146.wav,1114596,they said to me why don_t you get into acting tommy,weath is the same old story,5.0067901611328125e-06
43,itd,cocktail_wav48_itd/1_distractors/p286/p286_397.wav,926716,it gets into the culture,it gets into the culture,5.9604644775390625e-06
44,hrtf,cocktail_wav48_hrtf/3_distractors/p237/p237_131.wav,975228,buckingham palace said the appointment was a matter for the prince,i love the spectacle that is the cinema,6.9141387939453125e-06
45,ild,cocktail_wav48_ild/5_distractors/p306/p306_268.wav,975916,once they go away they won_t come back,thankfully peter already had a differance,5.9604644775390625e-06
46,ild,cocktail_wav48_ild/3_distractors/p304/p304_039.wav,1180656,the butcher is very good,the picture is very good,1.5735626220703125e-05
47,ild,cocktail_wav48_ild/2_distractors/p283/p283_338.wav,730028,and it_s a goodbye from him,and its a goodbye from him,5.9604644775390625e-06
48,hrtf,cocktail_wav48_hrtf/1_distractors/p229/p229_196.wav,598104,four policemen were wounded,you can spend money on housing,5.7220458984375e-06
49,hrtf,cocktail_wav48_hrtf/4_distractors/p229/p229_068.wav,704828,i was as strong as a horse,there is a pot of gold on one end,5.7220458984375e-06
50,ild,cocktail_wav48_ild/0_distractors/p302/p302_137.wav,713100,we are very concerned about controller fatigue,we are very concerned about the control of fatique,1.3828277587890625e-05
51,ild,cocktail_wav48_ild/5_distractors/p279/p279_363.wav,860448,by that time however it was already too late,the secound aspect was the fear of failure,5.9604644775390625e-06
52,itd,cocktail_wav48_itd/6_distractors/p302/p302_184.wav,1032948,no it_s actually in a block of flats,the tokens there was no universal floods,1.0967254638671875e-05
53,hrtf,cocktail_wav48_hrtf/2_distractors/p225/p225_357.wav,598136,it is a sign of hope,it is a sign of hope,6.198883056640625e-06
54,itd,cocktail_wav48_itd/2_distractors/p279/p279_176.wav,819352,it is not either national standards or local control,it is not easy to have rational political control,5.7220458984375e-06
55,ild,cocktail_wav48_ild/6_distractors/p304/p304_049.wav,1090088,i hadn_t been looking after myself,it was at that point she was a teacher,1.5020370483398438e-05
56,itd,cocktail_wav48_itd/6_distractors/p283/p283_452.wav,852552,but we have built a platform for next season,he knew there were no more universal floods,1.621246337890625e-05
57,ild,cocktail_wav48_ild/6_distractors/p304/p304_421.wav,1374884,people should not become complacent,the people of Britain would be ideally replaced??,5.0067901611328125e-06
58,itd,cocktail_wav48_itd/5_distractors/p279/p279_099.wav,1482948,the oil companies would be asked to contribute,we must look at the gods of the rainbow who put there paths in the sky,5.7220458984375e-06
59,ild,cocktail_wav48_ild/4_distractors/p306/p306_342.wav,795240,what kind of person is he,in a condition it was a belief of natural justice,7.867813110351562e-06
60,ild,cocktail_wav48_ild/5_distractors/p306/p306_343.wav,943140,does it work is it safe and is it right,people have a right to live in safety,7.152557373046875e-06
61,ild,cocktail_wav48_ild/4_distractors/p304/p304_391.wav,1033104,i don_t care to recall it,i dont care what its called,6.9141387939453125e-06
62,itd,cocktail_wav48_itd/5_distractors/p279/p279_235.wav,926692,it is set in paris,there were no more universal floods,5.9604644775390625e-06
63,ild,cocktail_wav48_ild/1_distractors/p304/p304_215.wav,860652,pupils will be the losers,people will be the losers,4.76837158203125e-06
64,itd,cocktail_wav48_itd/2_distractors/p279/p279_101.wav,1319340,the selection process is still at a very early stage,when a man sees what he has reached they say he has found the pot of gold at the end of the rainbow,6.198883056640625e-06
65,hrtf,cocktail_wav48_hrtf/4_distractors/p274/p274_309.wav,598684,maloney is an engaging talent,solidarty of exams are important,1.5020370483398438e-05
66,hrtf,cocktail_wav48_hrtf/6_distractors/p279/p279_091.wav,779292,lord levy said he started life with nothing,he must go out and get a bonus for me,6.198883056640625e-06
67,hrtf,cocktail_wav48_hrtf/4_distractors/p237/p237_244.wav,647380,we are in the hat,i am pleased to get through the opening match,9.298324584960938e-06
68,itd,cocktail_wav48_itd/3_distractors/p279/p279_368.wav,860744,he_s delighted too with the new premises,the guidelines are projected to be due next spring,4.76837158203125e-06
69,itd,cocktail_wav48_itd/6_distractors/p286/p286_065.wav,1139168,until recently she worked as a recruitment consultant in london,she works as a recruit in london,7.152557373046875e-06
70,ild,cocktail_wav48_ild/6_distractors/p306/p306_355.wav,1417572,i didn_t even have the first idea,i even have the first idea,6.9141387939453125e-06
71,hrtf,cocktail_wav48_hrtf/1_distractors/p274/p274_170.wav,1213328,but the petrol station does not get the benefit,but the petrol station does not get the benefit,6.9141387939453125e-06
72,hrtf,cocktail_wav48_hrtf/5_distractors/p277/p277_148.wav,852428,the role of the law lords would be retained,so there was an upside to the disarray,6.9141387939453125e-06
73,ild,cocktail_wav48_ild/0_distractors/p286/p286_172.wav,508920,adventure is the champagne of life,adventure is the champain of life,6.9141387939453125e-06
74,hrtf,cocktail_wav48_hrtf/0_distractors/p277/p277_132.wav,476052,no production was achieved,no production was achieved ,5.7220458984375e-06
75,hrtf,cocktail_wav48_hrtf/2_distractors/p277/p277_081.wav,754060,it was magic,it was mudy,1.5020370483398438e-05
76,itd,cocktail_wav48_itd/4_distractors/p302/p302_032.wav,1049252,he_s not very big either,he realized he had a big toy frog for the kids,1.5020370483398438e-05
77,hrtf,cocktail_wav48_hrtf/2_distractors/p229/p229_347.wav,868992,i_ve got no secret,i got a secret,1.5735626220703125e-05
78,ild,cocktail_wav48_ild/0_distractors/p304/p304_168.wav,582412,it is a symbolic concert,its a symbolic concert,6.198883056640625e-06
79,itd,cocktail_wav48_itd/3_distractors/p277/p277_083.wav,664084,it is a job creation scheme,we have alot of value for what we do,6.9141387939453125e-06
80,itd,cocktail_wav48_itd/0_distractors/p283/p283_164.wav,533440,what happened in that game,what happend in that game,6.198883056640625e-06
81,hrtf,cocktail_wav48_hrtf/0_distractors/p237/p237_175.wav,697288,yet it is unlikely to be either full or final,yet it is unlikely to be fool or final,5.9604644775390625e-06
82,ild,cocktail_wav48_ild/3_distractors/p306/p306_125.wav,1221480,wallace was a prisoner of war,while it was imagined to be from the gods to predict heavy rain,6.198883056640625e-06
83,hrtf,cocktail_wav48_hrtf/2_distractors/p274/p274_008.wav,1630652,these take the shape of a long round arch with its path high above and its two ends apparently beyond the horizon,bless the act of the rain to be true,6.9141387939453125e-06
84,hrtf,cocktail_wav48_hrtf/4_distractors/p237/p237_206.wav,901572,the sisters also became the two top players in the world,he is dying...,7.152557373046875e-06
85,hrtf,cocktail_wav48_hrtf/6_distractors/p229/p229_286.wav,835956,for the moment that is the result of the xray,it was a result of the xray,7.152557373046875e-06
86,hrtf,cocktail_wav48_hrtf/3_distractors/p237/p237_073.wav,877048,there is an element of racism in scotland,the attacker died in the crash,7.867813110351562e-06
87,itd,cocktail_wav48_itd/6_distractors/p283/p283_340.wav,779264,a new school will be built,severe scottish selection,7.152557373046875e-06
88,itd,cocktail_wav48_itd/0_distractors/p283/p283_016.wav,1482948,the norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky,norsman considered the rainbow to be a path across the sky,1.621246337890625e-05
89,itd,cocktail_wav48_itd/1_distractors/p286/p286_336.wav,820084,and he goes with it,and he goes with it,1.5020370483398438e-05
90,itd,cocktail_wav48_itd/5_distractors/p279/p279_218.wav,926264,i have wanted to buy one for the national gallery,i was a fruit consoltant in london,5.9604644775390625e-06
91,ild,cocktail_wav48_ild/5_distractors/p279/p279_294.wav,1237140,these figures are truly awful,it was the bridge that was the bigest?,6.9141387939453125e-06
92,itd,cocktail_wav48_itd/4_distractors/p283/p283_079.wav,827552,it is very special for me,i was very tired of that music,6.198883056640625e-06
93,itd,cocktail_wav48_itd/4_distractors/p283/p283_026.wav,762548,we are a service industry,i am really excited to play that game entirely,6.198883056640625e-06
94,hrtf,cocktail_wav48_hrtf/0_distractors/p277/p277_441.wav,828064,the shift in public perception about the disease is amazing,the shift in public perception of that disease is amazing,1.52587890625e-05
95,itd,cocktail_wav48_itd/0_distractors/p279/p279_249.wav,770956,there will be widespread support on all sides,there will be wide spread support on all sides,5.9604644775390625e-06
96,itd,cocktail_wav48_itd/4_distractors/p277/p277_373.wav,1827464,he_s delighted too with the new premises,his friends say he will be looking for a pot of gold at the end of the rainbow,6.198883056640625e-06
97,itd,cocktail_wav48_itd/2_distractors/p279/p279_108.wav,827892,they will want to perform well,finally the book will be published in febuary ,1.621246337890625e-05
98,itd,cocktail_wav48_itd/5_distractors/p279/p279_157.wav,926380,i am very happy with life,mr burns is 34 this summer,6.198883056640625e-06
99,ild,cocktail_wav48_ild/0_distractors/p304/p304_202.wav,549544,that is no use,that is new yesh,5.7220458984375e-06
100,itd,cocktail_wav48_itd/3_distractors/p277/p277_411.wav,681004,he got his degree,clearly they were very much in love,5.9604644775390625e-06
101,hrtf,cocktail_wav48_hrtf/5_distractors/p229/p229_050.wav,852988,we need to chat,i feel despritly sorry sarah,5.245208740234375e-06
