36,ild,cocktail_wav48_ild/1_distractors/p306/p306_014.wav,1524528,to the hebrews it was a token that there would be no more universal floods,"To the Hebrews, it was a token that there would be no more universal floods.",5.9604644775390625e-06
37,itd,cocktail_wav48_itd/1_distractors/p277/p277_072.wav,926596,that was a gold medal for certain,That was a gold medal for certain.,5.9604644775390625e-06
38,ild,cocktail_wav48_ild/3_distractors/p302/p302_107.wav,925920,you_ll get on like a house on fire,You'll get on like a household fire.,8.821487426757812e-06
39,itd,cocktail_wav48_itd/1_distractors/p277/p277_193.wav,443100,tommy is not a problem,"Tommy, it is not about you.",6.9141387939453125e-06
40,itd,cocktail_wav48_itd/0_distractors/p277/p277_069.wav,950848,george robertson described the plan as an outrageous and disgraceful decision,George Robertson described the plan as an outrageous and disgraceful decision.,7.3909759521484375e-06
41,itd,cocktail_wav48_itd/4_distractors/p274/p274_134.wav,885164,this is a major championship,This is a...,7.867813110351562e-06
42,hrtf,cocktail_wav48_hrtf/4_distractors/p225/p225_323.wav,778756,it is a court case,We are entirely happy with Russel.,5.0067901611328125e-06
43,ild,cocktail_wav48_ild/3_distractors/p304/p304_366.wav,1172400,we talk about effective military action,We talked about effective military action.,8.344650268554688e-06
44,ild,cocktail_wav48_ild/0_distractors/p304/p304_050.wav,737956,his father said my son was lucky,"His father said, ""My son was lucky.""",5.9604644775390625e-06
45,itd,cocktail_wav48_itd/0_distractors/p283/p283_091.wav,508296,he has been a success this year,He has been a success this year.,5.9604644775390625e-06
46,ild,cocktail_wav48_ild/0_distractors/p306/p306_278.wav,1495608,that however can only be achieved by constant investment,"That however, can only be achieved by constant investment.",8.106231689453125e-06
47,itd,cocktail_wav48_itd/1_distractors/p286/p286_016.wav,1376768,the norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky,The Norse considered that bridge in which the Gods passed from Earth to their home in the sky.,8.106231689453125e-06
48,hrtf,cocktail_wav48_hrtf/3_distractors/p237/p237_212.wav,1221248,i don_t want to use it,This is a major championship.,9.059906005859375e-06
49,hrtf,cocktail_wav48_hrtf/2_distractors/p237/p237_092.wav,771088,however it did not end that way,,1.0013580322265625e-05
50,itd,cocktail_wav48_itd/0_distractors/p286/p286_127.wav,639200,in addition investor choice is reduced,"In addition, investor choices reduced.",5.9604644775390625e-06
51,hrtf,cocktail_wav48_hrtf/1_distractors/p274/p274_040.wav,630892,well he is an artist,"Well, he is an artist.",4.76837158203125e-06
52,hrtf,cocktail_wav48_hrtf/6_distractors/p279/p279_121.wav,1843308,who would have,...the width of the drop increases as the size of the drop increases.,5.0067901611328125e-06
53,itd,cocktail_wav48_itd/2_distractors/p274/p274_281.wav,975456,this will look at consumer attitudes,This will look extremely...,8.821487426757812e-06
54,hrtf,cocktail_wav48_hrtf/1_distractors/p274/p274_058.wav,844600,we will pay their bills,We will pay their bills.,6.9141387939453125e-06
55,hrtf,cocktail_wav48_hrtf/3_distractors/p237/p237_239.wav,853020,the way he took his second goal was brilliant,There's only one team in...,9.059906005859375e-06
56,hrtf,cocktail_wav48_hrtf/2_distractors/p237/p237_297.wav,885696,mr campbell received a phone call,Mr. Campbell will...,7.152557373046875e-06
57,ild,cocktail_wav48_ild/1_distractors/p306/p306_011.wav,1827464,when a man looks for something beyond his reach his friends say he is looking for the pot of gold at the end of the rainbow,"When a man seeks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",7.152557373046875e-06
58,ild,cocktail_wav48_ild/1_distractors/p304/p304_331.wav,786536,our strategy is straightforward,Our strategy is straightforward.,5.7220458984375e-06
59,ild,cocktail_wav48_ild/0_distractors/p304/p304_186.wav,589920,or is it the european approach,Or is it the European approach?,5.0067901611328125e-06
60,itd,cocktail_wav48_itd/1_distractors/p286/p286_328.wav,525052,the dealer is on notice,The dealer is unnoticed.,6.9141387939453125e-06
61,itd,cocktail_wav48_itd/2_distractors/p279/p279_195.wav,918532,neither side would reveal the details of the offer,Neither side will reveal the details of the offer.,1.2636184692382812e-05
62,hrtf,cocktail_wav48_hrtf/2_distractors/p225/p225_317.wav,1114580,at the moment it is very difficult to know,"At the moment, it is very difficult to know.",5.9604644775390625e-06
63,ild,cocktail_wav48_ild/0_distractors/p302/p302_157.wav,754728,smaller parties have reason to be pleased,Smaller parties have reason to be pleased.,6.9141387939453125e-06
64,itd,cocktail_wav48_itd/5_distractors/p237/p237_183.wav,868448,first and foremost the game is entirely different,...our game is entirely different.,5.9604644775390625e-06
65,ild,cocktail_wav48_ild/4_distractors/p304/p304_169.wav,1032532,he asked me how they were doing,,7.152557373046875e-06
66,hrtf,cocktail_wav48_hrtf/0_distractors/p237/p237_084.wav,795520,otherwise it will cost a lot of money,"Otherwise, it will cost a lot of money.",7.152557373046875e-06
67,hrtf,cocktail_wav48_hrtf/4_distractors/p237/p237_159.wav,885716,it is not normal practice,,8.106231689453125e-06
68,ild,cocktail_wav48_ild/5_distractors/p279/p279_261.wav,1115032,the work between the musicians and the fire is very important,How are you sir?,5.9604644775390625e-06
69,itd,cocktail_wav48_itd/3_distractors/p274/p274_112.wav,721560,it_s not a quick fix,I will never change your policy on paying appearance money.,6.9141387939453125e-06
70,ild,cocktail_wav48_ild/6_distractors/p304/p304_160.wav,1049304,they do not work for glasgow city council,,5.245208740234375e-06
71,ild,cocktail_wav48_ild/2_distractors/p302/p302_088.wav,934452,we_re just a family working hard working seven days a week,It's hard to make decisions at my age.,5.9604644775390625e-06
72,hrtf,cocktail_wav48_hrtf/0_distractors/p274/p274_305.wav,704856,her body was found on monday morning,Her body was found on Monday morning.,6.198883056640625e-06
73,ild,cocktail_wav48_ild/6_distractors/p304/p304_298.wav,844516,we come here in peace for peace,"We come here at peace, for peace.",5.7220458984375e-06
74,ild,cocktail_wav48_ild/4_distractors/p279/p279_338.wav,1254248,alex ferguson is the same,I spoke to the...,5.7220458984375e-06
75,itd,cocktail_wav48_itd/6_distractors/p286/p286_083.wav,1114988,petrol prices were widely blamed,...that there will be no more universal floods.,8.821487426757812e-06
76,ild,cocktail_wav48_ild/2_distractors/p283/p283_197.wav,967656,the expansion will be financed by the clydesdale bank,The expansion will be financed by the...dale bank.,5.9604644775390625e-06
77,hrtf,cocktail_wav48_hrtf/1_distractors/p229/p229_287.wav,1229648,i saw it at a ruck,I saw it at a ruck.,6.9141387939453125e-06
78,hrtf,cocktail_wav48_hrtf/5_distractors/p229/p229_361.wav,762900,they say that vital evidence was not heard in court,...is not herding call.,5.7220458984375e-06
79,itd,cocktail_wav48_itd/4_distractors/p274/p274_110.wav,770752,we have a team to reach the final,We have... final.,5.9604644775390625e-06
80,ild,cocktail_wav48_ild/4_distractors/p279/p279_104.wav,615196,i see no need for change,...has change.,3.3855438232421875e-05
81,itd,cocktail_wav48_itd/6_distractors/p302/p302_080.wav,1156012,you the british people are the boss,...for the industry.,6.9141387939453125e-06
82,ild,cocktail_wav48_ild/0_distractors/p302/p302_004.wav,975904,we also need a small plastic snake and a big toy frog for the kids,We also need a small plastic snake and a big toy frog for the kids.,7.152557373046875e-06
83,ild,cocktail_wav48_ild/3_distractors/p306/p306_109.wav,1081640,there are some new buildings in there,There are some new buildings in there.,7.152557373046875e-06
84,itd,cocktail_wav48_itd/6_distractors/p286/p286_259.wav,1171784,this fact is supported by audience research,...audience research.,7.152557373046875e-06
85,itd,cocktail_wav48_itd/3_distractors/p277/p277_347.wav,720988,it is the holiday programme with a mortgage,...speech.,5.245208740234375e-06
86,itd,cocktail_wav48_itd/3_distractors/p274/p274_099.wav,1000328,but his speech was delivered by a senior civil servant,The speech was delivered by a senior civil servant.,8.821487426757812e-06
87,itd,cocktail_wav48_itd/0_distractors/p283/p283_427.wav,680832,one day he threw the baby against a wall,"One day, he threw the baby against a wall.",6.9141387939453125e-06
88,ild,cocktail_wav48_ild/5_distractors/p302/p302_218.wav,1188316,they could go no further forward,They could go no further foward.,6.198883056640625e-06
89,hrtf,cocktail_wav48_hrtf/4_distractors/p229/p229_096.wav,893580,the main concern is that it could interfere with air traffic,...air traffic.,9.059906005859375e-06
90,hrtf,cocktail_wav48_hrtf/2_distractors/p274/p274_060.wav,623524,he hadn_t had them for a long time,He had'nt had them for a long time.,5.9604644775390625e-06
91,ild,cocktail_wav48_ild/6_distractors/p302/p302_143.wav,934748,lord levy said he_d started his life with nothing,,6.9141387939453125e-06
92,hrtf,cocktail_wav48_hrtf/0_distractors/p274/p274_434.wav,631788,this is a limited market,This is a limited market.,5.9604644775390625e-06
93,itd,cocktail_wav48_itd/2_distractors/p279/p279_027.wav,713380,the main concern is that it could interfere with air traffic,The main concern is that it could interfere with air traffic.,6.9141387939453125e-06
94,hrtf,cocktail_wav48_hrtf/3_distractors/p229/p229_353.wav,1048668,this is a sector in overall deficit and urgent action is required,...acquired.,5.9604644775390625e-06
95,hrtf,cocktail_wav48_hrtf/3_distractors/p229/p229_329.wav,967072,on thursday mr blair will address the institute of public policy research,...public policy research.,3.1948089599609375e-05
96,ild,cocktail_wav48_ild/4_distractors/p283/p283_204.wav,917616,i think therefore i am,I think therefore I am.,5.7220458984375e-06
97,hrtf,cocktail_wav48_hrtf/5_distractors/p229/p229_106.wav,1482948,two of the team became ill,,5.9604644775390625e-06
98,ild,cocktail_wav48_ild/3_distractors/p306/p306_202.wav,1753648,well that_s very new labour isn_t it,"Well, that's very... isn't it?",6.198883056640625e-06
99,hrtf,cocktail_wav48_hrtf/0_distractors/p237/p237_335.wav,442920,he can do no wrong,He can do no wrong.,6.9141387939453125e-06
100,hrtf,cocktail_wav48_hrtf/5_distractors/p229/p229_370.wav,1475196,he could make it,He...,5.7220458984375e-06
101,ild,cocktail_wav48_ild/1_distractors/p302/p302_167.wav,1000240,but even without either glasgow will be outstanding,"But even without either, Glasgow will be outstanding.",7.867813110351562e-06
102,hrtf,cocktail_wav48_hrtf/6_distractors/p277/p277_318.wav,746376,i was invited to work in germany,I will invite...,5.9604644775390625e-06
103,ild,cocktail_wav48_ild/2_distractors/p304/p304_085.wav,647556,smoking is also very important,Smoking is also very important.,7.152557373046875e-06
104,hrtf,cocktail_wav48_hrtf/5_distractors/p229/p229_033.wav,861140,and we have a singer,,1.621246337890625e-05
