33,itd,cocktail_wav48_itd/0_distractors/p283/p283_213.wav,614568,it could be done by experts and lawyers,it could be done by experts and lawyers,5.9604644775390625e-06
34,ild,cocktail_wav48_ild/1_distractors/p304/p304_022.wav,1514152,the actual primary rainbow observed is said to be the effect of superimposition of a number of bows,the actual rainbow is said to actually be a supination of a number of bows,5.9604644775390625e-06
35,itd,cocktail_wav48_itd/2_distractors/p283/p283_421.wav,443084,after the match do you,after the math machine,9.059906005859375e-06
36,itd,cocktail_wav48_itd/6_distractors/p277/p277_008.wav,1647472,these take the shape of a long round arch with its path high above and its two ends apparently beyond the horizon,we appreciate the arch with the path above between the horizon,5.7220458984375e-06
37,hrtf,cocktail_wav48_hrtf/0_distractors/p237/p237_052.wav,918540,the whole of southern africa is in the grip of aids,the whole of southern afirca is in a group of 8,6.9141387939453125e-06
38,ild,cocktail_wav48_ild/4_distractors/p286/p286_375.wav,819784,despite his senior position he did not know in advance,"despite his seen position, he did not know in advance",6.9141387939453125e-06
39,hrtf,cocktail_wav48_hrtf/6_distractors/p274/p274_207.wav,2163756,it was worth a photograph,it was worth the pay of rush,5.9604644775390625e-06
40,itd,cocktail_wav48_itd/5_distractors/p279/p279_318.wav,925876,i came into this world with nothing,thats as acost an experience,6.198883056640625e-06
41,itd,cocktail_wav48_itd/0_distractors/p277/p277_335.wav,442860,he loves the big occasions,he loves the big occasions,5.0067901611328125e-06
42,itd,cocktail_wav48_itd/0_distractors/p279/p279_371.wav,385332,he denied the charge,he denied the charge,5.7220458984375e-06
43,ild,cocktail_wav48_ild/3_distractors/p286/p286_415.wav,737976,a ceasefire is a ceasefire is a ceasefire,a cease fire is a cease fire is a cease fire,1.0013580322265625e-05
44,hrtf,cocktail_wav48_hrtf/2_distractors/p274/p274_226.wav,836376,william hague delighted his party,william hay delighted his party,5.245208740234375e-06
45,hrtf,cocktail_wav48_hrtf/4_distractors/p277/p277_175.wav,893336,as we worked,as we've moved,5.7220458984375e-06
46,itd,cocktail_wav48_itd/4_distractors/p286/p286_369.wav,1213192,do not forget about monaco,do not forget of samwood,6.198883056640625e-06
47,ild,cocktail_wav48_ild/2_distractors/p286/p286_419.wav,1261820,it had been on the cards,it had been on the cards,1.52587890625e-05
48,itd,cocktail_wav48_itd/6_distractors/p286/p286_290.wav,721852,that view has not altered,that view does not hold us,6.9141387939453125e-06
49,itd,cocktail_wav48_itd/1_distractors/p279/p279_286.wav,713676,maloney is an engaging talent,bologanea is an engaging talent,1.5020370483398438e-05
50,hrtf,cocktail_wav48_hrtf/2_distractors/p229/p229_334.wav,656092,it is difficult to get into the team at the moment,it is difficult to get into the team at the moment,5.9604644775390625e-06
51,itd,cocktail_wav48_itd/1_distractors/p274/p274_096.wav,786788,in the end we made too many errors,in the end we made too many errors,1.5020370483398438e-05
52,hrtf,cocktail_wav48_hrtf/6_distractors/p274/p274_282.wav,1016464,it is also very valuable,it is all so valuable,5.9604644775390625e-06
53,hrtf,cocktail_wav48_hrtf/1_distractors/p229/p229_139.wav,737784,if not a deal could take many months,"if not, a deal can take many months",5.245208740234375e-06
54,hrtf,cocktail_wav48_hrtf/0_distractors/p225/p225_287.wav,1155864,she said the charity would continue to monitor the case,she said the taroo would continue to monitor the case,5.9604644775390625e-06
55,ild,cocktail_wav48_ild/5_distractors/p304/p304_358.wav,844356,this is not a birthday party,it is a priority,1.5020370483398438e-05
56,itd,cocktail_wav48_itd/5_distractors/p277/p277_155.wav,983144,crucially though united were still alive,cushions are so alive,1.52587890625e-05
57,ild,cocktail_wav48_ild/5_distractors/p302/p302_063.wav,1000328,the quality of life is difficult for them,the quary of life is difficult for them,5.9604644775390625e-06
58,ild,cocktail_wav48_ild/6_distractors/p302/p302_027.wav,1450940,each one has its own system,each one has its own system,5.245208740234375e-06
59,itd,cocktail_wav48_itd/2_distractors/p283/p283_208.wav,680996,they bought the property four years ago,the aporath 4 years ago,6.9141387939453125e-06
60,ild,cocktail_wav48_ild/4_distractors/p306/p306_314.wav,827856,it was just completely erased,its completely erased,6.9141387939453125e-06
61,hrtf,cocktail_wav48_hrtf/0_distractors/p229/p229_127.wav,721964,it was my own fault and i lost a lot of belief,it was my own fault and i lost a lot of belief,6.198883056640625e-06
62,ild,cocktail_wav48_ild/0_distractors/p286/p286_381.wav,615344,she is obviously very disappointed,shes obviously very dissapointed,5.0067901611328125e-06
63,ild,cocktail_wav48_ild/1_distractors/p286/p286_203.wav,492060,does the name matter,does the name matter,5.7220458984375e-06
64,ild,cocktail_wav48_ild/1_distractors/p286/p286_383.wav,697172,tomorrow will be a different game entirely,tomorrow will be a different game entirely (maybe on the right),6.198883056640625e-06
65,hrtf,cocktail_wav48_hrtf/2_distractors/p274/p274_035.wav,950704,this represents a tough game for us,his threat presents a tough game for us,6.9141387939453125e-06
66,ild,cocktail_wav48_ild/3_distractors/p283/p283_151.wav,2522640,in this case the farmer had actually given permission,"in this case, the firing range actually gave him permission",6.198883056640625e-06
67,ild,cocktail_wav48_ild/4_distractors/p302/p302_082.wav,917616,pr for westminister is their holy grail,APR for west minister is their holy grail,5.9604644775390625e-06
68,hrtf,cocktail_wav48_hrtf/6_distractors/p225/p225_308.wav,2245496,i thought his speech was a disgrace,i thought the speech given was horrid,7.152557373046875e-06
69,itd,cocktail_wav48_itd/6_distractors/p283/p283_209.wav,1335624,she was married with one son,shes married with one son,1.0013580322265625e-05
70,hrtf,cocktail_wav48_hrtf/1_distractors/p229/p229_146.wav,655676,i was the last man to touch the ball,i was the last man to touch the ball,5.9604644775390625e-06
71,itd,cocktail_wav48_itd/3_distractors/p277/p277_455.wav,1016396,we_re hopefully going to act as a catalyst for that,we're all going to ask the cat to fart..?,6.9141387939453125e-06
72,ild,cocktail_wav48_ild/0_distractors/p304/p304_012.wav,1114784,throughout the centuries people have explained the rainbow in various ways,"throughout the centuries, people has explained the rainbow in various ways",5.0067901611328125e-06
73,itd,cocktail_wav48_itd/4_distractors/p279/p279_169.wav,737596,holyrood is just a part of the jigsaw,the root is part of a pistol,1.4066696166992188e-05
74,hrtf,cocktail_wav48_hrtf/3_distractors/p237/p237_130.wav,876796,it_s terrible that he has died the same way,in october he died the same way,5.9604644775390625e-06
75,itd,cocktail_wav48_itd/4_distractors/p279/p279_023.wav,1827848,if the red of the second bow falls upon the green of the first the result is to give a bow with an abnormally wide yellow band since red and green light when mixed form yellow,the red of the first bow and the second of the first bow creat the yellow because red and green make yellow,5.0067901611328125e-06
76,itd,cocktail_wav48_itd/0_distractors/p279/p279_107.wav,672500,before the game we went for a pint,before the game we went for a pint,1.52587890625e-05
77,hrtf,cocktail_wav48_hrtf/5_distractors/p237/p237_088.wav,1187948,lord levy said he started life with nothing,in this life we are left with nothing,6.198883056640625e-06
78,hrtf,cocktail_wav48_hrtf/0_distractors/p237/p237_300.wav,1156012,it shows a contempt by him for the industry,it shows a contempt by him for the industry,1.4781951904296875e-05
79,ild,cocktail_wav48_ild/0_distractors/p306/p306_094.wav,729596,you had better believe it,right side not middle?,4.76837158203125e-06
80,ild,cocktail_wav48_ild/6_distractors/p306/p306_303.wav,1319200,i_m wondering what you feel about the youngest,walk me through what you feel about the youngest,7.867813110351562e-06
81,hrtf,cocktail_wav48_hrtf/4_distractors/p225/p225_116.wav,1033100,yesterday the company reported a further downturn in profits,yesterday the ompany recorded a further downturn in profits,1.5020370483398438e-05
82,itd,cocktail_wav48_itd/0_distractors/p277/p277_168.wav,451584,we_ve all had the shots,we've all had the shots,7.152557373046875e-06
83,itd,cocktail_wav48_itd/4_distractors/p277/p277_336.wav,738264,the performance was excellent,no idea,5.9604644775390625e-06
84,hrtf,cocktail_wav48_hrtf/0_distractors/p274/p274_166.wav,557408,they had been forced to walk,they had been forced to walk,2.002716064453125e-05
85,hrtf,cocktail_wav48_hrtf/5_distractors/p237/p237_221.wav,1073748,i do not want to have a fight with mr hastings,I do not want to have a fight with mr. hestinks?,6.198883056640625e-06
86,itd,cocktail_wav48_itd/2_distractors/p279/p279_362.wav,827812,so there we won,for that we won,1.621246337890625e-05
87,itd,cocktail_wav48_itd/2_distractors/p283/p283_309.wav,1204676,both companies have had a rough ride in recent years,both companies had fallen over years,5.9604644775390625e-06
88,itd,cocktail_wav48_itd/3_distractors/p279/p279_058.wav,1000312,he has already suffered a good deal of unwanted attention,He had always had a good deal of wanted attention,6.9141387939453125e-06
89,itd,cocktail_wav48_itd/1_distractors/p274/p274_149.wav,631540,i prefer the clarity of the existing system,I prefer the clarity of the existing system,6.198883056640625e-06
90,hrtf,cocktail_wav48_hrtf/4_distractors/p274/p274_406.wav,861228,it_s too close to call,its too close to call,1.5020370483398438e-05
91,hrtf,cocktail_wav48_hrtf/6_distractors/p229/p229_110.wav,1377284,i_m not depressed,I must confess,5.9604644775390625e-06
92,ild,cocktail_wav48_ild/0_distractors/p283/p283_264.wav,541620,she claimed the day was for young people,right side (she claims the daywas for young people),5.9604644775390625e-06
93,ild,cocktail_wav48_ild/4_distractors/p304/p304_106.wav,1254192,jim wallace has been running the government,Jim wall has been destroying te government,5.9604644775390625e-06
94,ild,cocktail_wav48_ild/2_distractors/p286/p286_077.wav,844176,even the one she loved,even the one she loved,5.245208740234375e-06
95,ild,cocktail_wav48_ild/6_distractors/p304/p304_199.wav,705164,that would be unlawful,that would be a a waffle?,1.52587890625e-05
96,hrtf,cocktail_wav48_hrtf/1_distractors/p229/p229_391.wav,737804,a council spokesman said it had been a constructive meeting,a counsel spokesman said it had been a constructive meeting,6.198883056640625e-06
97,ild,cocktail_wav48_ild/5_distractors/p304/p304_042.wav,1040768,it was an ambush,it was rubish,1.52587890625e-05
98,ild,cocktail_wav48_ild/0_distractors/p306/p306_219.wav,942836,i might get an injury very easily,I might get an a injury very easily,5.0067901611328125e-06
99,itd,cocktail_wav48_itd/6_distractors/p302/p302_007.wav,1033132,the rainbow is a division of white light into many beautiful colors,your brain breaks white light into beautiful colours,5.9604644775390625e-06
100,hrtf,cocktail_wav48_hrtf/5_distractors/p277/p277_019.wav,1475016,since then physicists have found that it is not reflection but refraction by the raindrops which causes the rainbows,"many scientists say it is not refraction, but rather reflection that causes the rainbows",5.7220458984375e-06
101,itd,cocktail_wav48_itd/5_distractors/p286/p286_185.wav,737392,at the top level the salaries are far too high,"at the top level, the walls are way too high",1.6927719116210938e-05
