67,ild,cocktail_wav48_ild/5_distractors/p283/p283_231.wav,860396,consumers have the right to choose,have the right to chose,6.9141387939453125e-06
68,hrtf,cocktail_wav48_hrtf/0_distractors/p274/p274_188.wav,672416,the interim dividend has been passed,the 'something' divident has been passed ,9.059906005859375e-06
69,itd,cocktail_wav48_itd/2_distractors/p274/p274_178.wav,738224,was everything done to save people,safe people ,2.002716064453125e-05
70,ild,cocktail_wav48_ild/1_distractors/p286/p286_183.wav,631808,i_ve been in two finals and i_ve got a medal,i have been in two finals and i have got a medal,9.059906005859375e-06
71,hrtf,cocktail_wav48_hrtf/4_distractors/p283/p283_104.wav,1319380,that is the important thing,we will have explained the rainbow in varios ways ,5.9604644775390625e-06
72,itd,cocktail_wav48_itd/3_distractors/p279/p279_130.wav,844672,some of the characters will not be played by humans,explain the rainbow in various ways ,5.0067901611328125e-06
73,hrtf,cocktail_wav48_hrtf/5_distractors/p225/p225_011.wav,1794588,when a man looks for something beyond his reach his friends say he is looking for the pot of gold at the end of the rainbow,when the man looks for something within his reach his friends say hes looking for a pot of gold at the end of the rainbow,1.0013580322265625e-05
74,hrtf,cocktail_wav48_hrtf/0_distractors/p237/p237_160.wav,1016144,last night he was due to hold talks with arafat,last night he was due to all talk with ...,6.9141387939453125e-06
75,hrtf,cocktail_wav48_hrtf/4_distractors/p283/p283_252.wav,819304,it was a crazy day,it is,5.9604644775390625e-06
76,itd,cocktail_wav48_itd/0_distractors/p277/p277_406.wav,688544,they recorded their debut album in new york,they recorded their bebut album in New York,5.7220458984375e-06
77,ild,cocktail_wav48_ild/2_distractors/p304/p304_243.wav,779292,there is no pressure from anyone now,there is no pressure,6.198883056640625e-06
78,itd,cocktail_wav48_itd/2_distractors/p279/p279_118.wav,1115100,does this mean,does this mean ,7.867813110351562e-06
79,itd,cocktail_wav48_itd/6_distractors/p277/p277_309.wav,1156080,plans to celebrate the queen_s golden jubilee will proceed,war or heavy rain,5.9604644775390625e-06
80,hrtf,cocktail_wav48_hrtf/6_distractors/p274/p274_026.wav,729452,she is employed on shortterm contracts,short term contract,5.9604644775390625e-06
81,hrtf,cocktail_wav48_hrtf/5_distractors/p274/p274_070.wav,1122896,what do we do,,3.409385681152344e-05
82,itd,cocktail_wav48_itd/4_distractors/p286/p286_175.wav,663972,further growth will be funded from cash flow,will be funded from cash flow,5.9604644775390625e-06
83,ild,cocktail_wav48_ild/3_distractors/p304/p304_344.wav,868744,what do we do for an encore,waht can we do for ...,6.198883056640625e-06
84,itd,cocktail_wav48_itd/0_distractors/p277/p277_081.wav,368892,it was magic,it was magic,2.4080276489257812e-05
85,ild,cocktail_wav48_ild/1_distractors/p286/p286_194.wav,1254248,miller was every bit as happy,miler was every bit of happy,6.198883056640625e-06
86,hrtf,cocktail_wav48_hrtf/0_distractors/p237/p237_187.wav,1229784,i have the first six months of next season to prove myself,i have the first six moths of next season to prove myself,5.9604644775390625e-06
87,ild,cocktail_wav48_ild/6_distractors/p302/p302_157.wav,754728,smaller parties have reason to be pleased,has a reason to be pleased ,5.9604644775390625e-06
88,hrtf,cocktail_wav48_hrtf/1_distractors/p229/p229_313.wav,696704,let_s hope it_s an investment in the future,lets hope its an investmen in the future,5.9604644775390625e-06
89,itd,cocktail_wav48_itd/3_distractors/p277/p277_436.wav,844672,they were not even allowed to see them,they were not even allowed to see them ,6.198883056640625e-06
90,hrtf,cocktail_wav48_hrtf/0_distractors/p237/p237_315.wav,524392,scotland has shown the way,scotland has shown the way,5.9604644775390625e-06
91,ild,cocktail_wav48_ild/4_distractors/p304/p304_361.wav,753928,i_ve had a hard time to be honest,and for the hard time,6.198883056640625e-06
92,hrtf,cocktail_wav48_hrtf/3_distractors/p225/p225_062.wav,1212608,i was very pleased with them today though,i was very pleased with them today ,5.9604644775390625e-06
93,ild,cocktail_wav48_ild/4_distractors/p302/p302_131.wav,1458572,i heard some of his remarks,i heard some of his remarks,6.9141387939453125e-06
94,ild,cocktail_wav48_ild/2_distractors/p304/p304_029.wav,1393168,i know my job,i know my job,6.9141387939453125e-06
95,ild,cocktail_wav48_ild/0_distractors/p306/p306_025.wav,1311320,police were called to the scene according to the weekend reports,police were called to the scene according to the weekend reports,6.9141387939453125e-06
96,ild,cocktail_wav48_ild/5_distractors/p286/p286_291.wav,1081708,internet users will double over the next three years in the uk,internet uses will double over the next three years in the UK,6.9141387939453125e-06
97,ild,cocktail_wav48_ild/1_distractors/p304/p304_362.wav,795416,i_d never be satisfied with just the relay,I will never be satisfied with just a relay,6.9141387939453125e-06
98,hrtf,cocktail_wav48_hrtf/2_distractors/p229/p229_084.wav,786796,he can do everything,i have never felt so bad,8.106231689453125e-06
99,itd,cocktail_wav48_itd/6_distractors/p286/p286_107.wav,1229484,the oil companies would be asked to contribute,trip,5.9604644775390625e-06
100,itd,cocktail_wav48_itd/2_distractors/p274/p274_099.wav,1000328,but his speech was delivered by a senior civil servant,his speech was delivered by a senior civil servant,3.0040740966796875e-05
101,hrtf,cocktail_wav48_hrtf/6_distractors/p274/p274_377.wav,950808,those people must be accountable,account,7.152557373046875e-06
