14,itd,cocktail_wav48_itd/3_distractors/p274/p274_355.wav,1033224,shoppers were attracted by the heavy discounting on selected items,We are certainly talking about many here,5.9604644775390625e-06
15,hrtf,cocktail_wav48_hrtf/4_distractors/p237/p237_059.wav,672752,we were surprised to see the photograph,The could be a way back,6.9141387939453125e-06
16,ild,cocktail_wav48_ild/4_distractors/p286/p286_413.wav,918296,thankfully peter had already found another outlet for his talents,Thankfully peter had already found another outlet for his talent,6.198883056640625e-06
17,ild,cocktail_wav48_ild/4_distractors/p302/p302_146.wav,1565732,the women were on their way home yesterday,I have learned to share and study,7.152557373046875e-06
18,itd,cocktail_wav48_itd/6_distractors/p279/p279_168.wav,1122500,by then however both men were already in the us,,6.198883056640625e-06
19,itd,cocktail_wav48_itd/5_distractors/p274/p274_446.wav,852740,it wouldn_t matter if he had,,6.9141387939453125e-06
20,itd,cocktail_wav48_itd/6_distractors/p283/p283_414.wav,1089608,i was shaking on the blocks,In the comment yesterday,6.9141387939453125e-06
21,itd,cocktail_wav48_itd/4_distractors/p279/p279_297.wav,942212,right up until a week ago we thought they were very keen,Our objective is to,1.5974044799804688e-05
22,ild,cocktail_wav48_ild/5_distractors/p304/p304_131.wav,1197060,no other offers apply,My friends were very envious,6.9141387939453125e-06
23,hrtf,cocktail_wav48_hrtf/3_distractors/p237/p237_094.wav,1040768,i have every confidence in raymond robertson as chairman of the party,I appoint Mrs Robinson as chiarman of the party,1.5974044799804688e-05
24,ild,cocktail_wav48_ild/0_distractors/p286/p286_288.wav,516220,the stage was set for a showdown,The stage was set for showdown,7.152557373046875e-06
25,itd,cocktail_wav48_itd/1_distractors/p279/p279_191.wav,639832,it was an odd affair in many respects,Theatre is not a museum,6.9141387939453125e-06
26,ild,cocktail_wav48_ild/3_distractors/p302/p302_183.wav,909416,smith has not let him down,"Lets celebrate, the Queen golden jubilee will proceed",6.198883056640625e-06
27,ild,cocktail_wav48_ild/6_distractors/p286/p286_300.wav,1728876,you have to expect this type of thing,We have to expect this type of things,5.9604644775390625e-06
28,ild,cocktail_wav48_ild/6_distractors/p286/p286_004.wav,1548760,we also need a small plastic snake and a big toy frog for the kids,We also need a small plastic snake with two ends for the kids,8.821487426757812e-06
29,ild,cocktail_wav48_ild/2_distractors/p279/p279_368.wav,860744,he_s delighted too with the new premises,The guidelines are expected to be released before next spring,7.152557373046875e-06
30,itd,cocktail_wav48_itd/3_distractors/p274/p274_257.wav,876952,mr crawford is no stranger to scottish enterprise,The oil company is in tribute,6.198883056640625e-06
31,hrtf,cocktail_wav48_hrtf/0_distractors/p229/p229_221.wav,500324,she should not be blamed,She should not be blamed,1.52587890625e-05
32,ild,cocktail_wav48_ild/3_distractors/p304/p304_153.wav,787404,you need a trademark,We need  a trademark,7.152557373046875e-06
33,itd,cocktail_wav48_itd/3_distractors/p279/p279_158.wav,942520,these days are long gone,The rainbow distribute white light into many beautiful colors,1.5974044799804688e-05
34,hrtf,cocktail_wav48_hrtf/0_distractors/p237/p237_114.wav,393700,i came to complete,I came to complete,6.9141387939453125e-06
35,hrtf,cocktail_wav48_hrtf/3_distractors/p274/p274_170.wav,1213328,but the petrol station does not get the benefit,But the petrol station does not get the benefit,5.0067901611328125e-06
36,ild,cocktail_wav48_ild/0_distractors/p304/p304_034.wav,762628,sometimes it_s not what you say that counts,Sometimes its not what you say that counts,1.5020370483398438e-05
37,ild,cocktail_wav48_ild/6_distractors/p283/p283_432.wav,901908,he is on the wrong side,Hes in the wrong side,7.152557373046875e-06
38,ild,cocktail_wav48_ild/4_distractors/p286/p286_176.wav,786796,the reviews were welcomed by business lobby groups,The reviews were welcomed by business lobey groups,2.09808349609375e-05
39,hrtf,cocktail_wav48_hrtf/5_distractors/p237/p237_162.wav,1065272,it_s a problem but it cannot become an excuse,It can not beome an excuse,5.9604644775390625e-06
40,ild,cocktail_wav48_ild/0_distractors/p286/p286_237.wav,753912,there was the option of following the celtic to portugal,The was the option of following the celtic to portugal,5.9604644775390625e-06
41,itd,cocktail_wav48_itd/6_distractors/p277/p277_093.wav,869420,it just shows the arrogance of labour and the liberal democrats,,4.76837158203125e-06
42,itd,cocktail_wav48_itd/0_distractors/p277/p277_060.wav,614768,it had been in place since last july,It had been in place since last jully,6.198883056640625e-06
43,ild,cocktail_wav48_ild/1_distractors/p286/p286_384.wav,566204,the team hadn_t been picked,The team hadnt been picked,7.152557373046875e-06
44,hrtf,cocktail_wav48_hrtf/2_distractors/p225/p225_264.wav,860812,that should be the subject matter of a public debate,That should be the subject matter of our debate,5.9604644775390625e-06
45,ild,cocktail_wav48_ild/5_distractors/p283/p283_323.wav,967540,the project is far from that,The tragic is very immense,5.9604644775390625e-06
46,ild,cocktail_wav48_ild/2_distractors/p283/p283_248.wav,950368,there_s a chance they might come down,theres a chance they might come down,5.9604644775390625e-06
47,hrtf,cocktail_wav48_hrtf/1_distractors/p274/p274_099.wav,934192,but his speech was delivered by a senior civil servant,Thatm his speech was delivered by a synian civil servant,1.71661376953125e-05
48,itd,cocktail_wav48_itd/1_distractors/p277/p277_449.wav,819956,when people talk about the beach boys and brian wilson,Brown is an interesting man but hes not desperate,1.5974044799804688e-05
49,ild,cocktail_wav48_ild/2_distractors/p306/p306_016.wav,1696712,the norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky,The lunchmen consider the rainbow as a bridge where grass over to the sky,7.152557373046875e-06
50,itd,cocktail_wav48_itd/4_distractors/p274/p274_316.wav,1507660,shareholders will be asked to approve a new replacement scheme,,6.9141387939453125e-06
51,hrtf,cocktail_wav48_hrtf/0_distractors/p229/p229_236.wav,770452,the charity also has a project in moscow in russia,The charity also has a project in moscow and Russia,5.9604644775390625e-06
52,itd,cocktail_wav48_itd/5_distractors/p283/p283_022.wav,1311280,the actual primary rainbow observed is said to be the effect of superimposition of a number of bows,Normally the.... needs help,5.9604644775390625e-06
53,itd,cocktail_wav48_itd/1_distractors/p283/p283_024.wav,1499464,this is a very common type of bow one showing mainly red and yellow with little or no green or blue,6 wings of fresh snoopies 5 ... of slurpees and they search for her brother BOB,4.76837158203125e-06
54,itd,cocktail_wav48_itd/5_distractors/p279/p279_125.wav,1032816,i felt very strongly that england should have it,,6.9141387939453125e-06
55,ild,cocktail_wav48_ild/3_distractors/p283/p283_326.wav,1048900,what are they for,Why do they fight,6.9141387939453125e-06
56,ild,cocktail_wav48_ild/1_distractors/p286/p286_396.wav,753780,we have to put pressure on rangers,We have to put pressure on ranges,7.152557373046875e-06
57,hrtf,cocktail_wav48_hrtf/3_distractors/p274/p274_213.wav,959000,it_s easy to be negative about these things,,5.9604644775390625e-06
58,itd,cocktail_wav48_itd/0_distractors/p277/p277_129.wav,484024,she really suffered for her art,She really suffered for her yarts,7.152557373046875e-06
59,itd,cocktail_wav48_itd/0_distractors/p237/p237_280.wav,1081708,that decision is for the british parliament and people,That decision is for the british paliarment and people,5.9604644775390625e-06
60,hrtf,cocktail_wav48_hrtf/5_distractors/p225/p225_295.wav,1565732,clydesdale bank declined to comment,,7.867813110351562e-06
61,itd,cocktail_wav48_itd/2_distractors/p277/p277_107.wav,737464,i wish i had put on a brighter tie,,7.152557373046875e-06
62,ild,cocktail_wav48_ild/0_distractors/p306/p306_090.wav,991912,what happens when the funding is exhausted,What hapens when funding is exausted,1.6927719116210938e-05
63,ild,cocktail_wav48_ild/1_distractors/p286/p286_310.wav,599016,but it has been an amazing experience,"If it doesnt, it doesnt",6.9141387939453125e-06
64,hrtf,cocktail_wav48_hrtf/4_distractors/p274/p274_226.wav,836376,william hague delighted his party,,6.9141387939453125e-06
65,ild,cocktail_wav48_ild/0_distractors/p304/p304_270.wav,533544,it would then be up to the judge,It will then be up to the judge,4.76837158203125e-06
66,itd,cocktail_wav48_itd/1_distractors/p279/p279_198.wav,623480,our strategy is straightforward,He did not know his daughter,1.4781951904296875e-05
67,itd,cocktail_wav48_itd/6_distractors/p283/p283_151.wav,2522640,in this case the farmer had actually given permission,,6.9141387939453125e-06
68,ild,cocktail_wav48_ild/6_distractors/p306/p306_193.wav,1385360,you look at them and you understand,,1.7881393432617188e-05
69,itd,cocktail_wav48_itd/2_distractors/p274/p274_214.wav,909692,basically they have to come up with the offer,Basically they have to come up with the offer,7.152557373046875e-06
70,hrtf,cocktail_wav48_hrtf/6_distractors/p277/p277_032.wav,2269448,he was jailed for five years,,6.198883056640625e-06
71,ild,cocktail_wav48_ild/5_distractors/p306/p306_014.wav,1524528,to the hebrews it was a token that there would be no more universal floods,,6.198883056640625e-06
72,hrtf,cocktail_wav48_hrtf/6_distractors/p237/p237_161.wav,1098560,we also enjoyed a lot of support,,6.9141387939453125e-06
73,itd,cocktail_wav48_itd/2_distractors/p277/p277_407.wav,918456,however the players should have a voice in these matters,,5.9604644775390625e-06
74,hrtf,cocktail_wav48_hrtf/2_distractors/p229/p229_011.wav,1286420,when a man looks for something beyond his reach his friends say he is looking for the pot of gold at the end of the rainbow,,1.621246337890625e-05
75,itd,cocktail_wav48_itd/3_distractors/p279/p279_284.wav,795520,the attacker died in the crash,,6.9141387939453125e-06
76,ild,cocktail_wav48_ild/6_distractors/p304/p304_329.wav,885436,the search has been called off,,7.152557373046875e-06
77,hrtf,cocktail_wav48_hrtf/3_distractors/p229/p229_290.wav,721056,the orchestra is quite good but the hall is terrible,However they continued in their pursuit of victory,5.9604644775390625e-06
78,ild,cocktail_wav48_ild/4_distractors/p283/p283_184.wav,820224,i am a good player,I have a good pair,6.198883056640625e-06
79,ild,cocktail_wav48_ild/2_distractors/p302/p302_249.wav,869372,it means they actually control the programme,It comes from reflection or thinking,7.152557373046875e-06
80,itd,cocktail_wav48_itd/2_distractors/p279/p279_058.wav,1000312,he has already suffered a good deal of unwanted attention,detention,5.9604644775390625e-06
81,itd,cocktail_wav48_itd/2_distractors/p279/p279_238.wav,1074116,sadly it sounds as if it is,Sadly it sounds as it is,7.152557373046875e-06
82,hrtf,cocktail_wav48_hrtf/0_distractors/p229/p229_118.wav,492080,the fire was above the hole,The fire was above the hole,5.7220458984375e-06
83,ild,cocktail_wav48_ild/5_distractors/p286/p286_441.wav,1319980,everything in golf is a balance,Everything in gold is a bonus,5.9604644775390625e-06
84,hrtf,cocktail_wav48_hrtf/4_distractors/p237/p237_337.wav,1254248,her husband was very concerned that it might be fatal,Very concered but must ,5.9604644775390625e-06
85,itd,cocktail_wav48_itd/0_distractors/p274/p274_079.wav,737432,it is the only company of its kind in the uk,It is the only company of its kind in the UK,5.7220458984375e-06
86,ild,cocktail_wav48_ild/5_distractors/p306/p306_057.wav,1303524,england and wales are likely to pull out,,5.9604644775390625e-06
87,hrtf,cocktail_wav48_hrtf/5_distractors/p225/p225_356.wav,942960,i said he was set to retire,Its so hot in here,6.198883056640625e-06
88,ild,cocktail_wav48_ild/1_distractors/p286/p286_376.wav,966924,yesterday was a statement of intent,Yesterday was a statement of intent,6.9141387939453125e-06
89,hrtf,cocktail_wav48_hrtf/6_distractors/p237/p237_279.wav,1114328,it is a crisis of human rights a crisis of leadership,"Crisis of human rights, are crisis of leadership",7.152557373046875e-06
90,itd,cocktail_wav48_itd/5_distractors/p283/p283_019.wav,1687920,since then physicists have found that it is not reflection but refraction by the raindrops which causes the rainbows,She claimed the day,5.9604644775390625e-06
91,itd,cocktail_wav48_itd/4_distractors/p274/p274_405.wav,1204956,the members have voted against it,,6.198883056640625e-06
92,hrtf,cocktail_wav48_hrtf/4_distractors/p237/p237_344.wav,745632,the train was on time,Holland won by five wickets,7.152557373046875e-06
93,hrtf,cocktail_wav48_hrtf/6_distractors/p237/p237_345.wav,1548684,they made clear that they are not interested in government assistance,"One how, many red and green but no yellow",6.9141387939453125e-06
94,itd,cocktail_wav48_itd/4_distractors/p274/p274_469.wav,1130628,he will not be involved in school discipline,,6.9141387939453125e-06
95,ild,cocktail_wav48_ild/3_distractors/p304/p304_271.wav,1065908,are we going to stay up,Notches will buy passes in advance',7.152557373046875e-06
96,itd,cocktail_wav48_itd/0_distractors/p274/p274_278.wav,705384,quality was high in all sections,Quality was high in all sections,5.9604644775390625e-06
97,itd,cocktail_wav48_itd/6_distractors/p283/p283_381.wav,1690336,had this been common practice,,6.9141387939453125e-06
98,hrtf,cocktail_wav48_hrtf/5_distractors/p237/p237_334.wav,942432,i saw some good things,,6.9141387939453125e-06
99,ild,cocktail_wav48_ild/2_distractors/p286/p286_404.wav,951024,well the big day has arrived,Well the big day has arrived,6.198883056640625e-06
100,hrtf,cocktail_wav48_hrtf/1_distractors/p229/p229_088.wav,762696,they lived for their children,Maybe full time referee's will provide the answer,6.198883056640625e-06
101,hrtf,cocktail_wav48_hrtf/5_distractors/p229/p229_116.wav,885648,i was angry,I was outside,7.152557373046875e-06
